Sample,X,Y,Z
861,0.039,0.066,-1.051
862,0.207,-0.031,-1.020
863,0.031,0.059,-1.062
864,0.141,0.078,-0.879
865,0.230,0.137,-0.777
866,0.035,-0.059,-1.082
867,0.039,-0.121,-1.023
868,-0.191,0.172,-0.820
869,-0.207,0.027,-0.957
870,0.074,-0.199,-0.973
871,-0.285,0.055,-0.914
872,-0.266,0.016,-0.957
873,0.070,-0.066,-0.926
874,-0.070,-0.023,-1.047
875,0.117,-0.059,-0.957
876,0.184,0.000,-0.941
877,-0.031,0.242,-0.945
878,0.250,0.008,-1.039
879,0.250,0.008,-1.039
880,0.176,-0.012,-1.109
881,-0.023,-0.027,-1.086
